id,name,brand,original_price,discount,price,discount_rate,quantity_sold,rating_average,seller_product_id,seller_avg_rating,is_official,review_count,total_follower
126209464,Quần kaki dài nam chất vải cotton có giãn siêu đẹp LADOS - 4032 thiết kế tôn dáng trẻ trung,LADOS,379000,0,379000,0,129.0,4.7,176932925.0,4.5436,False,4553.0,2040.0
7178021,Bộ 4 Quần Sịp Đùi Xuất Nhật Chất Lụa Cao Cấp (Giao màu ngẫu nhiên),OEM,90000,0,90000,0,282.0,3.8,7178033.0,4.5436,False,4553.0,2040.0
182743167,Áo Len Cổ Lọ Vặn Thừng Màu Đỏ Đô Vải Xuất Hàn Mẫu Mới Nhất,OEM,180000,0,180000,0,1.0,5.0,182743171.0,4.5436,False,4553.0,2040.0
21601483,Combo 4 quần lót nam quần sịp tam giác nam đúc tàng hình cao cấp,OEM,319000,0,319000,0,357.0,4.3,21601489.0,4.5436,False,4553.0,2040.0
161539871,"quần lót nam relax cotton cao cấp chính hãng, quần sịp nam relax underwear rltk24",Relax,89000,0,89000,0,62.0,5.0,161539883.0,4.5436,False,4553.0,2040.0
213711485,"Quần lót nam, quần boxer nam hàng cao cấp chất thun siêu mềm mịn, kháng khuẩn, thấm hút mồ hôi tốt - Doraemon - ARES SHOP",OEM,30000,0,30000,0,20.0,5.0,213711507.0,4.5436,False,4553.0,2040.0
212036710,"Quần lót nam, quần boxer nam Ares chất thun lạnh mềm mịn siêu mát, thấm hút mồ hôi - - ARES SHOP",OEM,39000,0,39000,0,18.0,5.0,212036719.0,4.5436,False,4553.0,2040.0
151800968,QUẦN LÓT NAM - LỌT KHE SEXY - THUN COTTON,OEM,49000,0,49000,0,14.0,4.7,151801196.0,4.5436,False,4553.0,2040.0
115125068,QUẦN SỊP ĐÙI THUN LẠNH DOREMON VÀ NHIỀU HÌNH SIÊU ĐẸP (GIAO MÀU NGẪU NHIÊN),OEM,44000,8000,36000,18,3.0,3.0,115125080.0,4.5436,False,4553.0,2040.0
32928262,"Quần lót nam kiểu sịp tam giác Voga Hàng Ngày vải cotton thoáng mát, hút ẩm, khử mùi",Voga,99000,0,99000,0,134.0,4.8,32928288.0,4.5436,False,4553.0,2040.0
110694486,Quần lót nam thun lạnh nhật bản quần lót nam không đường may sịp đùi lụa sữa QMEN alida2010,OEM,39000,0,39000,0,61.0,4.5,149997774.0,4.5436,False,4553.0,2040.0
90195327,"quần jogger thu đông nam big size kiểu dáng Hàn quốc, phong cách rộng big size",OEM,389000,90000,299000,23,5.0,4.0,90195375.0,4.5436,False,4553.0,2040.0
73218325,Áo Khoác Vest  Nam,OEM,300000,0,300000,0,4.0,5.0,73218329.0,4.5436,False,4553.0,2040.0
165678696,Quần jogger nam thể thao Perfection nỉ lông cừu cao cấp H2073,OEM,299000,0,299000,0,3.0,5.0,165678760.0,4.5436,False,4553.0,2040.0
145030469,Áo khoác jeans Demin nam đen loại hàng cao cấp sumisu shop,OEM,370000,0,370000,0,1.0,5.0,145030505.0,4.5436,False,4553.0,2040.0
183948366,"Áo khoác Nam, Áo khoác cổ Vest, tay 3/4 chất liệu Lai KAKI, phong cách năng động, lịch lãm Mã T9",OEM,270000,0,270000,0,4.0,4.0,183948368.0,4.5436,False,4553.0,2040.0
125831790,Quần Jogger nam jean co giãn JN351,OEM,250000,0,250000,0,3.0,4.5,125831961.0,4.5436,False,4553.0,2040.0
43103730,Quần dài nam thời trang ABQ01,OEM,299000,0,299000,0,30.0,2.6,43103736.0,4.5436,False,4553.0,2040.0
180959054,Áo khoác jean nam cao cấp HT03,OEM,365000,0,365000,0,10.0,5.0,180959209.0,4.5436,False,4553.0,2040.0
188382429,"Áo Vest, Vest nam tay lỡ thiết kế vải Lanh ccao cấp mềm mát tôn dáng trẻ trung lịch lãm T8",OEM,279000,0,279000,0,21.0,5.0,188382458.0,4.5436,False,4553.0,2040.0
196370019,"Đồ bộ trung niên nam cho ông cho bố, bộ thô đũi hàng quảng châu",OEM,269000,0,269000,0,10.0,5.0,196370098.0,4.5436,False,4553.0,2040.0
190596198,Quần jean nam cao cấp xanh ánh rêu,OEM,273600,0,273600,0,1.0,5.0,190596210.0,4.5436,False,4553.0,2040.0
170266870,ÁO KHOÁC KAKI NAM SANG TRỌNG,MD FASHION,239000,0,239000,0,1.0,1.0,170266880.0,4.5436,False,4553.0,2040.0
155881663,GIÁ TỐT Hoodie in hình Haikyuu Hoodie Anime độc đẹp giá siêu rẻ,OEM,207999,0,207999,0,2.0,4.0,155881690.0,4.5436,False,4553.0,2040.0
153555110,"Bộ đũi nam cổ tàu, chất liệu vải co giãn thoáng mát, lựa chọn thích hợp cho ngày hè nóng lực",OEM,259000,0,259000,0,17.0,4.6,153555120.0,4.5436,False,4553.0,2040.0
210938562,Áo polo nam tay ngắn phối màu vải mè vân cao cấp - HMN Fashion,OEM,215000,0,215000,0,1.0,5.0,210938638.0,4.5436,False,4553.0,2040.0
116999782,QUẦN KAKI NAM DÀI 30-34,OEM,294000,0,294000,0,10.0,5.0,116999981.0,4.5436,False,4553.0,2040.0
129301004,Quần Kaki Nam Trung Niên cao cấp size cho người 100kg có màu tối sáng chất bao đẹp,OEM,349000,0,349000,0,9.0,5.0,129301313.0,4.5436,False,4553.0,2040.0
243098658,"Túi Đựng Bảo Quản Vest, Đầm Thiết Kế Chất Liệu Vải Không Dệt Tiện Dụng, Bền Bỉ",OEM,39000,0,39000,0,5.0,5.0,243098659.0,4.5436,False,4553.0,2040.0
90652832," Áo Điều Hoà Nhật Bản Chính Hãng Cho Người Lao Động, Pin Nhật 6800mAh, Sạc 8.5V BH 1 Năm - Thiên Vương Sh",OEM,898000,0,898000,0,5.0,4.0,90653025.0,4.5436,False,4553.0,2040.0
22158405,Áo sơ mi trắng dài tay vải kate,Việt Tiến,430000,0,430000,0,34.0,4.8,22158415.0,4.5436,False,4553.0,2040.0
190701435,Quần jogger nam kaki túi hộp Aolang Green A5135 (Xanh),OEM,599000,0,599000,0,3.0,5.0,190701437.0,4.5436,False,4553.0,2040.0
146134703,Hộp Combo 5 Sịp Lụa Boxer Nam Chất Mát Mịn Thông Thoáng,SZone,199000,0,199000,0,18.0,4.3,146134724.0,4.5436,False,4553.0,2040.0
31502498,Áo sơ mi nam,VONESA,75000,0,75000,0,7.0,2.3,31502502.0,4.5436,False,4553.0,2040.0
195303957,"Áo thun nam tay dài FREESHIP , cổ trụ, loại thoáng mát, mềm mịn, co giãn tốt",OEM,78000,0,78000,0,7.0,5.0,195303971.0,4.5436,False,4553.0,2040.0
75767748,(SIÊU ĐỘC) Áo Thun Roronoa Zoro One Piece Cực Chất  Áo Zoro Đảo Hải Tặc Đẹp OP153,OEM,90000,0,90000,0,2.0,5.0,75767789.0,4.5436,False,4553.0,2040.0
72573548,"Áo Thun Nam Phản Quang In hình  ÂM DƯƠNG BÁT QUÁI , áo chất, đi đêm, đi phượt bao ngầu, nhìn đã mắt",VHL,79000,0,79000,0,84.0,4.2,72573550.0,4.5436,False,4553.0,2040.0
141663092,"Quần short thun nam nữ Yinxx, quần sort Unisex phong cách Hàn Quốc QS54",OEM,88000,9000,79000,10,1.0,4.0,141663100.0,4.5436,False,4553.0,2040.0
75716217,Áo Sơ Mi Nam Titishop SM1275,Titishop,79000,0,79000,0,4.0,4.7,75716221.0,4.5436,False,4553.0,2040.0
162177481,QUẦN KAKI NAM TÚI MỸ DÁNG SUÔNG THOẢI MÁI MÀU XANH,OEM,165000,25000,140000,15,13.0,5.0,162177487.0,4.5436,False,4553.0,2040.0
195249311,Meguiar's Áo polo nam ngắn tay có cổ thêu logo chứ M - Áo đồng phục Meguiar's,Meguiar's,200000,0,200000,0,1.0,5.0,195249318.0,4.5436,False,4553.0,2040.0
162093835,ÁO thun tay lỡ fom rộng hình con chuột phô mai nam nữ đều mặc được từ 40 đến 70kg,OEM,47000,5000,42000,11,1.0,5.0,162094062.0,4.5436,False,4553.0,2040.0
36573622,Áo Sơ Mi Nam,VONESA,115000,0,115000,0,118.0,4.5,36573628.0,4.5436,False,4553.0,2040.0
99488537,Áo khoác kaki nam cao cấp vải dày chống nắng tốt hàng chuẩn shop Phuongnamshop20 kv156,OEM,139000,0,139000,0,1.0,5.0,99488577.0,4.5436,False,4553.0,2040.0
115119322,"Áo Hoodie Nón Chui Trùm Đầu Nữ Nam Unisex Chất Vải Nỉ Bông PE Dày Mịn Hình Toán Học Reasons, Áo hoodie unisex khoác nỉ bông chui đầu nữ nón 2 lớp dày dặn chất lượng, Áo Nỉ Hoodie Nữ Nam Unisex ulzzang from rộng",NIU24,89000,0,89000,0,7.0,4.0,115119338.0,4.5436,False,4553.0,2040.0
158648057,ÁO KHOÁC NỈ HODDIES CÓ MŨ CỰC ĐẸP,OEM,96000,0,96000,0,1.0,1.0,158648207.0,4.5436,False,4553.0,2040.0
147444853,Áo Thun Nam Cổ Bẻ Ngắn Tay XV02 Thời Trang Top Fashion Shop Chất Vải Mềm Mịn Phong Cách Hàn Quốc,OEM,144000,0,144000,0,2.0,5.0,147445119.0,4.5436,False,4553.0,2040.0
180391430,ÁO SƠ MI NAM HỌA TIẾT IN THÊU PHONG CÁCH THỜI THƯỢNG TINH TẾ CHO PHÁI MẠNH SIÊU PHẨM VIỆT HÀNG MỚI,OEM,49000,0,49000,0,2.0,5.0,180391451.0,4.5436,False,4553.0,2040.0
193490696,Áo thun nam nữ mèo đại ca form rộng vải dày mịn 2020T2820,OEM,11368,0,11368,0,2.0,4.0,193490794.0,4.5436,False,4553.0,2040.0
165678561,"Quần short nam trơn chất nỉ polysster mềm mịn, thoáng mát, co dãn tốt 356",OEM,149000,0,149000,0,17.0,2.0,165678655.0,4.5436,False,4553.0,2040.0
105950277,Áo Thun Nam Có Cổ Tay Ngắn GF02 Chất Vải Mềm Mại Chuẩn Form Dành Cho Phái Mạnh,OEM,125000,0,125000,0,2.0,5.0,105950929.0,4.5436,False,4553.0,2040.0
75380722,Quần Jogger Nam Thể Thao - Quần Nỉ Nam Lót Lông Cao Cấp Siêu Ấm,OEM,179900,0,179900,0,7.0,3.7,190169738.0,4.5436,False,4553.0,2040.0
140175345,ÁO SƠ MI NAM FORM RỘNG HOẠ TIẾT HOA LÁ CỰC ĐẸP,OEM,119000,0,119000,0,1.0,5.0,140175352.0,4.5436,False,4553.0,2040.0
176696972,(Combo 2 món) Cầu vai bảo vệ gạch đồng và ve áo màu xanh đen,OEM,91300,0,91300,0,7.0,5.0,176696976.0,4.5436,False,4553.0,2040.0
91923968,Áo Thun LUFFY MŨ RƠM,OEM,59000,0,59000,0,4.0,4.3,91924357.0,4.5436,False,4553.0,2040.0
167035484,Áo Thun Nam Tay Lỡ Unisex Off White Crazy TNS97 aothununisex aophongnam,TheNgauStyle,137500,27500,110000,20,1.0,5.0,167035549.0,4.5436,False,4553.0,2040.0
138750999,Áo Thun nam màu xám - không nhăn mềm min thấm hút mồ hôi,OEM,79000,0,79000,0,4.0,5.0,138755584.0,4.5436,False,4553.0,2040.0
68096561,"Áo Thun Phản Quang 7 màu  có khắc chữ ""Xin đừng thể hiện ở đây"" phông rộng họa tiết siêu hot, trắng đen nhìn bao chất",VHL,79000,0,79000,0,19.0,3.9,68096564.0,4.5436,False,4553.0,2040.0
29566201,Quần short kaki nam - Đen - 32,OMD,122000,37000,85000,30,31.0,4.0,58409002.0,4.5436,False,4553.0,2040.0
188388980,Áo thun Polo Milk Cow Moo MONSTERX phông tay lỡ nam nữ form rộng Local Brand,OEM,185000,0,185000,0,1.0,5.0,188388990.0,4.5436,False,4553.0,2040.0
67616960,Áo Thun Nam Phản Quang Thứ 7 Máu Chảy Về Đâu,VHL,80000,0,80000,0,167.0,4.5,67616962.0,4.5436,False,4553.0,2040.0
179414501,"áo hoodie nam nữ họa tiết mèo cute,áo form rộng,100% cotton sịn ( mã M1)",OEM,124100,62050,62050,50,7.0,4.0,179414558.0,4.5436,False,4553.0,2040.0
105950614,Áo sơ mi jean nam dài tay phối một bên túi Mã A965 Thời trang Mix-up shop Lên form cực chuẩn,OEM,165000,0,165000,0,17.0,2.8,105950896.0,4.5436,False,4553.0,2040.0
99482347,Quần short jean nam họa tiết cao cấp vải co dãn hàng siêu đẹp hottrend Phuongnamshop20 g5,OEM,143000,0,143000,0,3.0,3.0,99482641.0,4.5436,False,4553.0,2040.0
158790438,"Quần jogger nam túi hộp, chất gió mềm mịn phong cách đường phố, hàn quốc EQOS",OEM,149000,0,149000,0,15.0,4.2,158790464.0,4.5436,False,4553.0,2040.0
167618839,Áo Khoác Nỉ Bomber Nam Nữ Form Rộng Thêu Chữ K Siêu Chất Siêu Ngầu Hot Trend Phong Cách Hàn 2022 MS3,OEM,99000,0,99000,0,1.0,5.0,167618845.0,4.5436,False,4553.0,2040.0
91407035,"áo PUBG 3D, áo hoodie PUBG rank thống lĩnh",OEM,109000,0,109000,0,5.0,4.5,91407056.0,4.5436,False,4553.0,2040.0
89611925,Combo 3 áo thun trơn nam thời trang VHL màu trắng đen xám,VHL,134000,0,134000,0,45.0,4.8,89611933.0,4.5436,False,4553.0,2040.0
72575002,"Áo Thun Nam_ Nữ  Phản Quang In hình JOKER , áo chất, đi đêm, đi phượt bao ngầu, nhìn đã mắt",VHL,80000,0,80000,0,4.0,4.3,72575004.0,4.5436,False,4553.0,2040.0
75769500,Áo thun nam nữ tay ngắn unisex siêu đẹp | chất mềm mịn | hàng đẹp AT15,OEM,77000,0,77000,0,1.0,5.0,75769555.0,4.5436,False,4553.0,2040.0
192200972,(SALE HOT) Áo thun in hình The World - JoJo's Bizarre Adventure Tshirt Anime Manga độc đẹp giá xưởng,OEM,89000,0,89000,0,5.0,5.0,192201070.0,4.5436,False,4553.0,2040.0
201119038,Bộ thể thao nam- Bộ hè nam vải thun lạnh in vân cao cấp SPORT,OEM,67000,0,67000,0,7.0,5.0,201119108.0,4.5436,False,4553.0,2040.0
83519755,ÁO THUN NAM DÀI TAY CỔ SƠ MI  ATD01,OEM,193700,9700,184000,5,65.0,4.5,83519818.0,4.5436,False,4553.0,2040.0
207269736,Áo Đoàn Thanh niên Việt Nam Form chuẩn loại I,OEM,65000,0,65000,0,5.0,5.0,207269881.0,4.5436,False,4553.0,2040.0
158673296,"ÁO SƠ MI ĐŨI NAM,CHẤT LIỆU VÃI THOÁNG MÁT VÀ CŨNG LÀ MẪU ÁO HOT NHẤT 2021 LANA FASHION",OEM,149000,0,149000,0,1.0,1.0,158674921.0,4.5436,False,4553.0,2040.0
168811248,"ÁO THUN TAY LỠ FORM RỘNG NAM NỮ,THIẾT KẾ HỌA TIẾT SIÊU NGẦU KHÁNH AN STORE",OEM,66000,0,66000,0,23.0,4.3,168811499.0,4.5436,False,4553.0,2040.0
242087076,"Quần âu nam ống côn ,quần âu cạp chun vải co giãn cao cấp không nhăn xù dáng baggy Hàn Quốc JBAGGY",OEM,209000,90000,119000,43,1.0,3.0,242087161.0,4.5436,False,4553.0,2040.0
158651934,"Áo khoác phao nam có nón , form rộng lót bông cực ấm áp MẪU MỚI NHẤT HIỆN NAY",OEM,175000,0,175000,0,3.0,3.0,158652524.0,4.5436,False,4553.0,2040.0
72574917,"Áo Thun Nam_ Nữ  Phản Quang In hình CÁNH THIÊN THẦN , áo chất, đi đêm, đi phượt bao ngầu, nhìn đã mắt",VHL,80000,0,80000,0,35.0,4.8,72574919.0,4.5436,False,4553.0,2040.0
99836488,Áo thun unisex nam nữ stee form rộng tay lửng FRMT PhillipStore,TheNgauStyle,154800,0,154800,0,4.0,4.5,99836668.0,4.5436,False,4553.0,2040.0
193423083,"áo tank top TTN38, đủ 7 size từ S đến 4XL, áo ba lỗ cotton đẹp, form slimfit- Thời Trang Waoo",OEM,128000,36000,92000,28,7.0,4.8,193423965.0,4.5436,False,4553.0,2040.0
72078752,Quần Jean Dài Nam,OEM,163000,0,163000,0,36.0,4.1,75419971.0,4.5436,False,4553.0,2040.0
184035306,Quần Jogger Nam Nữ Trơn BigSize Thun Poly co giãn Phong Cách Thể Dục Thể Thao Năng Động Cá Tính,OEM,79000,0,79000,0,3.0,5.0,184035312.0,4.5436,False,4553.0,2040.0
67539810,Áo Thun Nam Phản Quang ĐƯỜNG ĐUA ANH CHẤP,VHL,80000,0,80000,0,138.0,4.6,67539812.0,4.5436,False,4553.0,2040.0
169467564,Quần kaki nam dáng suông túi mỹ chất lượng cao màu nâu đậm kaki trung niên co dáng đẹp,OEM,165000,25000,140000,15,6.0,4.7,169467570.0,4.5436,False,4553.0,2040.0
162174677,QUẦN KAKI NAM TÚI MỸ DÁNG SUÔNG THOẢI MÁI MÀU XANH ĐEN,OEM,165000,25000,140000,15,20.0,4.5,162174681.0,4.5436,False,4553.0,2040.0
152292752,Quần Kaki Nam Kiểu Dáng Hàn Quốc Trẻ Trung Ống Côn Trẻ Trung Cực Dễ Phối Đồ CV024,OEM,90000,0,90000,0,3.0,4.0,190300192.0,4.5436,False,4553.0,2040.0
147442802,Áo Sơ Mi Nam Hàn Quốc Thời Trang Cao Cấp ASN788871,OEM,149000,0,149000,0,2.0,5.0,147442858.0,4.5436,False,4553.0,2040.0
112649930,"SET BỘ THUN HÈ NAM,THIẾT KẾ SIÊU NGẦU,CHẤT LIỆU VÃI THOÁNG MÁT 1HIT1 FASHION",OEM,99000,20000,79000,20,2.0,1.0,112650101.0,4.5436,False,4553.0,2040.0
101639788,"Áo thun gia đình Bố Là Tất Cả, Mẹ Là Tất Cả, Con Là Trên Tất Cả ATGDXám17",OEM,50000,10000,40000,20,16.0,5.0,101639838.0,4.5436,False,4553.0,2040.0
101789209,Quần Đùi/Short Nỉ in Mặt Cười Hottrend 2021,VONESA,69000,0,69000,0,2.0,4.0,101789280.0,4.5436,False,4553.0,2040.0
70627705,"Áo Thun Nam-Nữ Phản Quang In hình CỔ NGỮ,  áo chất, đi đêm, đi phượt bao ngầu, nhìn đã mắt",VHL,79000,0,79000,0,2.0,4.5,70627707.0,4.5436,False,4553.0,2040.0
201116083,Quần Jogger Ống Rộng NHUNG TĂM Nam Nữ Thể Thao Bo Gấu Vải Dày Dặn JO06 RPOMAN,OEM,89000,0,89000,0,1.0,3.0,201116225.0,4.5436,False,4553.0,2040.0
145096846,Áo Thun thời trang phong cách Hàn Quốc 206354,OEM,58000,0,58000,0,1.0,5.0,145096986.0,4.5436,False,4553.0,2040.0
94563328,Áo thun Nam Sát Nách Size từ 43-85kg thun lạnh mềm mát - AN40,OEM,45150,0,45150,0,12.0,4.6,94564417.0,4.5436,False,4553.0,2040.0
201866818,(HCM) ÁO KHOÁC PHAO BOMBER 07 CHẰN BÔNG 3 LỚP ẤM ÁP MÙA ĐÔNG THỜI TRANG NAM 1986,OEM,194000,0,194000,0,48.0,4.1,201866893.0,4.5436,False,4553.0,2040.0
193432796,"Quần Đùi Nam Chất Vải Cotton Thoáng Mát QDN78, size đến 3XL Quần Short Nam chất lượng- Thời Trang Waoo",OEM,147000,40000,107000,27,3.0,5.0,193432810.0,4.5436,False,4553.0,2040.0
193424832,"Quần Đùi Nam Chất Vải Cotton Thoáng Mát QDN13, size từ L đến 3XL Quần Short Nam chất lượng- Thời Trang Waoo",OEM,147000,40000,107000,27,9.0,4.6,193426411.0,4.5436,False,4553.0,2040.0
87392508,Áo sơ mi nam dài tay chất vải cotton lụa,OEM,99000,0,99000,0,31.0,4.5,87392524.0,4.5436,False,4553.0,2040.0
217735534,(22cm) Móc Khóa Kiếm Zoro One Piece (tặng đế) Bằng Hợp Kim Không Gỉ - Thanh Shusui Huyền Thoại,OEM,99000,0,99000,0,1.0,5.0,217735596.0,4.5436,False,4553.0,2040.0
192217752,"Áo thun nam cao cấp dài tay cổ tim vải cotton dáng ôm đơn giản, sang trọng, lịch lãm ( Ảnh thật )",OEM,129000,0,129000,0,1.0,3.0,192220128.0,4.5436,False,4553.0,2040.0
111673459,Bộ Quần Áo Nam Áo Cổ Tròn Loang Sơn Quần Short Nam Phong Cách Thời Trang Zenkonu TOP NAM 1000148 + SHORT NAM 1000023,OEM,89000,0,89000,0,19.0,3.2,111674094.0,4.5436,False,4553.0,2040.0
192218280,"Áo Thun Nam Cổ Tim, cổ tròn (14 mẫu) Tay dài, Trẻ Trung, Mẫu Mới nhất",OEM,75000,0,75000,0,9.0,1.0,192218709.0,4.5436,False,4553.0,2040.0
193184159,Poppy Playtime Áo thun màu vàng dễ thương cho bé Poppy Playtime Huggy Wuggy,OEM,59850,0,59850,0,1.0,5.0,193184181.0,4.5436,False,4553.0,2040.0
67540651,Áo Thun Nam Phản Quang ANH KHÔNG LÀM GÌ ĐÂU,VHL,80000,0,80000,0,70.0,4.5,67540653.0,4.5436,False,4553.0,2040.0
113417813,SET BỘ ĐỒ THỂ THAO PHONG CÁCH MỚI CỰC CHẤT DÀNH CHO ANH EM THỜI TRANG LANO STORE,OEM,79000,0,79000,0,1.0,1.0,113418768.0,4.5436,False,4553.0,2040.0
173387805,Áo thun nam có cổ ngắn tay bo viền chất vải thun cá sấu,OEM,158000,0,158000,0,1.0,1.0,173387809.0,4.5436,False,4553.0,2040.0
99834661,Áo thun tay lỡ ngắn Stee Make me money 3 màu đen trắng cam Stee Unisex Phillip,TheNgauStyle,157200,0,157200,0,1.0,5.0,99834764.0,4.5436,False,4553.0,2040.0
180396839,áo khoác dù bomber nam 2 lớp hoạ tiết chữ logo cực ngầu chống nắng tốt của đam mê,OEM,62000,0,62000,0,1.0,2.0,180396871.0,4.5436,False,4553.0,2040.0
101976643,Áo thun gia đình dễ thương ATGD79-Vàng,OEM,50000,10000,40000,20,10.0,5.0,101976665.0,4.5436,False,4553.0,2040.0
173277510,ALBUM 861 - ÁO THUN UNISEX PORNHUB NHIỀU MÀU,OEM,65000,0,65000,0,1.0,1.0,173279530.0,4.5436,False,4553.0,2040.0
152209741,Quần đũi nam dài cạp chun thời trang cao cấp,OEM,175000,0,175000,0,13.0,4.7,152209793.0,4.5436,False,4553.0,2040.0
31141663,Quần Đũi Xám Chất Mát Phong Cách Hàn Quốc DUIXAM02,OEM,140000,0,140000,0,11.0,4.0,31141669.0,4.5436,False,4553.0,2040.0
118028145,Đồ Lam # La Hán Nam # Đồ Bộ Nam Nữ # Quần Áo Nam Nữ,OEM,186000,0,186000,0,12.0,5.0,118033931.0,4.5436,False,4553.0,2040.0
86127619,ÁO THUN BODY VẢI COTTON DÀY DẶN Y ẢNH (attron),OEM,116000,58000,58000,50,3.0,5.0,86128935.0,4.5436,False,4553.0,2040.0
71053032,"Áo Thun Nam Phản Quang In hình COM CÁ MẬP , áo chất, đi đêm, đi phượt bao ngầu, nhìn đã mắt",VHL,80000,0,80000,0,344.0,4.5,71053034.0,4.5436,False,4553.0,2040.0
166439321,Quần dài thể thao nam thời trang cao cấp HQ6,OEM,150000,0,150000,0,34.0,4.6,166439359.0,4.5436,False,4553.0,2040.0
109408146,{SIÊU PHẨM MÙA ĐÔNG} ÁO KHOÁC NAM /ÁO KHOÁC NAM NỈ NGOẠI LÓT LÔNG GIỮ NHIỆT SIÊU ẤM ÁP CHO MÙA ĐÔNG CÓ SIZE 3XL THỜI TRA,OEM,189000,0,189000,0,396.0,3.9,109408275.0,4.5436,False,4553.0,2040.0
78967786,Bộ vest nam 2 lớp giá 389K / 1 bộ - DUKI STORE,OEM,467000,0,467000,0,94.0,4.5,78967917.0,4.5436,False,4553.0,2040.0
155391197,Quần kaki nam trung niên túi hộp xuất khẩu dứoi 85kg,OEM,200000,0,200000,0,25.0,4.5,155391407.0,4.5436,False,4553.0,2040.0
142620563,Áo gió lót lông cừu nam siêu ấm chống nước tránh gió có túi đựng tiện lợi Micado,Micado,300000,141000,159000,47,6.0,4.5,142620583.0,4.5436,False,4553.0,2040.0
44003442,Quần lót nam mạnh mẽ màu vàng- Freesize dưới 85kg,OEM,68600,0,68600,0,3.0,4.0,48088693.0,4.5436,False,4553.0,2040.0
73498258,Quần Bơi Nam Đen - Giao viền màu ngẫu nhiên,OEM,55000,0,55000,0,23.0,4.8,155255289.0,4.5436,False,4553.0,2040.0
67429010,"Quần jogger nỉ nam ( hình thật ) , quần nỉ nam, quần thể thao nam, quần nỉ nữ, quần thể thao, quần jogger,quần 1sọc phối",OEM,82000,0,82000,0,36.0,4.1,71199115.0,4.5436,False,4553.0,2040.0
248193855,Áo Khoác Gió 7-ZIA Phối Màu Đen Trắng Dây Rút Form Rộng Unisex,NHUH20,95000,0,95000,0,3.0,4.5,162032547.0,4.5436,False,4553.0,2040.0
175991083,ÁO KHOÁC BOMBER NAM BÓNG CHÀY PHONG CÁCH HÀN QUỐC TM GIÁ RẺ,OEM,97000,0,97000,0,1.0,5.0,198872406.0,4.5436,False,4553.0,2040.0
136106432,Quần kaki túi hộp nam nữ nắp túi xanh,OEM,113000,0,113000,0,,,,,,,
114323545,Áo Khoác Dù Nam Nữ Kiểu Bomber Thêu TM 21 Unisex Form Rộng,OEM,92000,0,92000,0,208.0,4.5,133792744.0,4.5436,False,4553.0,2040.0
57758774,"Quần short nam có Big Size 115kg lưng thun co giãn 4 chiều ,quần đùi nam thể thao cao cấp ShopN6 - QSB1 (sọc ngẫu nhiên)",N6,105000,46000,59000,44,282.0,4.5,57758776.0,4.5436,False,4553.0,2040.0
101656788,Áo Măng Tô Kaki Nam Dáng Dài Áo Khoác Nam Kaki Dáng Dài Sans20 Sans Shop,OEM,1090000,0,1090000,0,10.0,4.3,101658244.0,4.5436,False,4553.0,2040.0
15137091,Áo Khoác Dù Nam  2 Lớp Chống Tia Cực Tím Khói Bụi Cao Cấp SM19,N6,255000,120000,135000,47,472.0,4.2,15137109.0,4.5436,False,4553.0,2040.0
115125756,"Hộp 5 quần lót nam tam giác,quần xì sịp chéo nam kháng khuẩn thông hơi lỗ nhỏ cao cấp 304",OEM,113000,0,113000,0,,,,,,,
52385888,"Combo 5 bộ quần lót nam lưng thun, quần sịp nam co giãn 4 chiều ShopN6 - QLT5 (màu tối + lưng thun ngẫu nhiên)",N6,110000,11000,99000,10,18.0,4.0,52385892.0,4.5436,False,4553.0,2040.0
77715371,"[ÁO THUN HOT TREND] ÁO THUN UNISEX TAY LỠ PHOM RỘNG NAM NỮ Hot Trend - ÁO SUMURAI- Free size 40-70kg - ALOHA STYLE - Chất liệu vải thấm hút tốt, thoải mái vận động",OEM,85000,0,85000,0,15.0,5.0,77878283.0,4.5436,False,4553.0,2040.0
97865374,Áo thun unisex pin yếu hay tim yếu form rộng vải dày mịn 2019T914,VHL,110000,34000,76000,31,2.0,1.0,97865400.0,4.5436,False,4553.0,2040.0
158892993,BỘ THỂ THAO NAM 3 SỌC THU ĐÔNG HOT NHẤT NĂM,OEM,189000,0,189000,0,27.0,4.7,158892997.0,4.5436,False,4553.0,2040.0
72639228,Áo Sơ Mi Nam Sọc Caro Phong Cách Hàn Quốc GOAT MENSWEAR,OEM,82000,0,82000,0,51.0,4.3,75661531.0,4.5436,False,4553.0,2040.0
46694543,QUẦN TÂY NAM QUẦN ÂU NAM THỜI TRANG DN20010513,OEM,99000,0,99000,0,3.0,5.0,198499832.0,4.5436,False,4553.0,2040.0
91386919,COMBO 3 ÁO LÓT NAM BA LỖ CAO CẤP TL010110,OEM,127000,26000,101000,20,,,,,,,
134656633, Áo sơ mi form rộng tay ngắn tay lỡ unisex nam nữ cá tính form Hàn Quốc vải lụa - SMN02,OEM,190000,107000,83000,56,12.0,5.0,134656635.0,4.5436,False,4553.0,2040.0
41654783,Áo Len Cổ Lọ Nam Phong Cách Hàn Quốc Siêu Ấm SAL222,Haint Boutique,129000,0,129000,0,299.0,4.2,41654788.0,4.5436,False,4553.0,2040.0
119390326,Quần Nỉ Nam Thu Đông Nỉ Lót Bông Và Nỉ Len Siêu Dày Mịn Quần Jogger Nam,OEM,55000,0,55000,0,7.0,2.7,152104565.0,4.5436,False,4553.0,2040.0
